num_region;num_area;name_loc;latitude;longitude
1;14;alegría-dulantzi;42.80942730;-2.53517160
1;29;amurrio;43.05264890;-3.00102170
1;493;añana;42.80235200;-2.98260690
1;35;aramaio;43.05400000;-2.56600000
1;66;armiñón;42.72304530;-2.87257400
1;376;arraia-maeztu;42.73981490;-2.44598010
1;88;arrazua-ubarrundia;42.89027780;-2.63916670
1;40;artziniega;43.12220110;-3.12820910
1;91;asparrena;42.89566670;-2.32100000
1;105;ayala/aiara;43.08333330;-3.06305560
1;112;baños de ebro/mañueta;42.53029030;-2.67914380
1;133;barrundia;42.91670000;-2.49182000
1;148;berantevilla;42.68244950;-2.86040150
1;164;bernedo;42.62668420;-2.49753230
1;170;campezo/kanpezu;42.69291810;-2.37149010
1;210;elburgo/burgelu;42.84956400;-2.54476170
1;225;elciego;42.51507250;-2.61827700
1;231;elvillar/bilar;42.57049730;-2.54491530
1;565;harana/valle de arana;42.75273150;-2.31230310
1;9015;iruña oka/iruña de oca;42.81916670;-2.81277780
1;278;iruraiz-gauna;42.82207230;-2.49504280
1;199;kripan;42.59166640;-2.51607860
1;203;kuartango;42.87138890;-2.88555560
1;284;labastida/bastida;42.59045860;-2.79299150
1;301;lagrán;42.62639540;-2.58382020
1;318;laguardia;42.55427750;-2.58423710
1;323;lanciego/lantziego;42.56261870;-2.51320360
1;9020;lantarón;42.75667330;-2.98755650
1;339;lapuebla de labarca;42.49466670;-2.57516670
1;360;laudio/llodio;43.14333250;-2.96298460
1;587;legutiano;42.97782200;-2.64272400
1;344;leza;42.56606840;-2.63363500
1;395;moreda de álava;42.52457180;-2.40810990
1;416;navaridas;42.54517080;-2.62453220
1;421;okondo;43.15440000;-3.02861000
1;437;oyón-oion;42.50613660;-2.43696530
1;442;peñacerrada-urizaharra;42.64409520;-2.71337450
1;468;ribera alta;42.80722220;-2.91750000
1;474;ribera baja/erribera beitia;42.71967760;-2.90760940
1;513;salvatierra/agurain;42.85244180;-2.38945500
1;528;samaniego;42.56983240;-2.68018480
1;534;san millán/donemiliaga;42.87472220;-2.37611110
1;549;urkabustaiz;42.97194440;-2.92222220
1;552;valdegovía/gaubea;42.85000000;-3.10000000
1;571;villabuena de álava/eskuernaga;42.54871710;-2.66545560
1;590;vitoria-gasteiz;42.84671810;-2.67163510
1;604;yécora/iekora;42.56930300;-2.47006430
1;611;zalduondo;42.88562620;-2.34725380
1;626;zambrana;42.65998120;-2.87935310
1;186;zigoitia;42.96820000;-2.71830000
1;632;zuia;42.98166670;-2.84400000
2;19;abengibre;39.20999130;-1.54418200
2;24;alatoz;39.09464130;-1.36115460
2;30;albacete;38.99765160;-1.86007010
2;45;albatana;38.56977050;-1.52420650
2;58;alborea;39.27951520;-1.39587040
2;61;alcadozo;38.64877360;-1.98146420
2;77;alcalá del júcar;39.19345850;-1.42967070
2;83;alcaraz;38.66965920;-2.49264690
2;96;almansa;38.86941000;-1.09751670
2;100;alpera;38.95939410;-1.23124730
2;117;ayna;38.55318080;-2.07084570
2;122;balazote;38.88407800;-2.15082560
2;143;el ballestero;38.84107240;-2.45543250
2;138;balsa de ves;39.26441960;-1.19534360
2;156;barrax;39.04572730;-2.20016940
2;169;bienservida;38.51516790;-2.61152550
2;175;bogarra;38.58137610;-2.21422130
2;181;bonete;38.86930190;-1.34851660
2;194;el bonillo;38.95073450;-2.53959840
2;208;carcelén;39.10188590;-1.30889140
2;215;casas de juan núñez;39.10187290;-1.55757110
2;220;casas de lázaro;38.77105400;-2.24186150
2;236;casas de ves;39.25839450;-1.33510330
2;241;casas-ibáñez;39.28517510;-1.47113000
2;254;caudete;38.70273810;-0.99154810
2;267;cenizate;39.30430160;-1.66145650
2;292;chinchilla de monte-aragón;38.91862140;-1.72275810
2;273;corral-rubio;38.83508940;-1.46098780
2;289;cotillas;38.43109360;-2.50687610
2;306;elche de la sierra;38.44759480;-2.04834260
2;313;férez;38.35603580;-2.01016810
2;328;fuensanta;39.24641600;-2.06514220
2;334;fuente-álamo;38.69322070;-1.43177260
2;349;fuentealbilla;39.26686300;-1.54918620
2;352;la gineta;39.11286810;-1.99600330
2;365;golosalvo;39.23993950;-1.63662640
2;371;hellín;38.51216220;-1.70330990
2;387;la herrera;38.96182410;-2.12654590
2;390;higueruela;38.96424490;-1.44510140
2;404;hoya-gonzalo;38.96017430;-1.55434830
2;411;jorquera;39.17475100;-1.52104450
2;426;letur;38.36555390;-2.10196390
2;432;lezuza;38.94901940;-2.35377450
2;447;liétor;38.54290290;-1.95287810
2;450;madrigueras;39.23705250;-1.80016050
2;463;mahora;39.21282930;-1.72533160
2;479;masegoso;38.71840530;-2.31589860
2;485;minaya;39.27149310;-2.31994670
2;498;molinicos;38.46793840;-2.23786960
2;501;montalvos;39.16689410;-2.02769420
2;518;montealegre del castillo;38.78696960;-1.32530280
2;523;motilleja;39.18059870;-1.79187440
2;539;munera;39.03984230;-2.48252820
2;544;navas de jorquera;39.28073610;-1.71904040
2;557;nerpio;38.14800600;-2.30249650
2;560;ontur;38.61469720;-1.49849080
2;576;ossa de montiel;38.96334660;-2.74540570
2;582;paterna del madera;38.59722470;-2.34610980
2;609;peñas de san pedro;38.72721950;-2.00418930
2;595;peñascosa;38.67117580;-2.41070790
2;616;pétrola;38.82571990;-1.55760460
2;621;povedilla;38.70169380;-2.60387320
2;9010;pozo cañada;38.80128210;-1.73683700
2;637;pozohondo;38.72113860;-1.91180490
2;642;pozo-lorente;39.07681810;-1.50653200
2;655;pozuelo;38.80922950;-2.10070660
2;668;la recueja;39.17558100;-1.49045110
2;674;riópar;38.49900180;-2.41719520
2;680;robledo;38.75911760;-2.44887880
2;693;la roda;39.20745860;-2.15971650
2;707;salobre;38.59157500;-2.55126650
2;714;san pedro;38.82642380;-2.18614160
2;729;socovos;38.33347690;-1.98343190
2;735;tarazona de la mancha;39.26530660;-1.91283620
2;740;tobarra;38.58843920;-1.69378260
2;753;valdeganga;39.13523490;-1.67700380
2;766;vianos;38.63218360;-2.50155940
2;772;villa de ves;39.22327510;-1.26016040
2;788;villalgordo del júcar;39.29626200;-2.06341010
2;791;villamalea;39.36189200;-1.59929630
2;805;villapalacios;38.57460310;-2.63553160
2;812;villarrobledo;39.26725610;-2.60764270
2;827;villatoya;39.33326410;-1.34022350
2;833;villavaliente;39.12595770;-1.45860570
2;848;villaverde de guadalimar;38.45549590;-2.51786950
2;851;viveros;38.77330170;-2.57601380
2;864;yeste;38.36582530;-2.31871050
3;15;adsubia;38.84783150;-0.14992640
3;20;agost;38.44117030;-0.63955130
3;36;agres;38.77987640;-0.51567720
3;41;aigües;38.49932420;-0.36273660
3;54;albatera;38.18059870;-0.86962460
3;67;alcalalí;38.75567930;-0.04665200
3;73;alcocer de planes;38.79493320;-0.40270040
3;89;alcoleja;38.67541680;-0.33231830
3;92;alcoy/alcoi;38.70200910;-0.47719820
3;106;alfafara;38.77266300;-0.55521290
3;113;l'alfàs del pi;38.58055440;-0.10320940
3;128;algorfa;38.08586710;-0.79576070
3;134;algueña;38.33885510;-1.00323420
3;149;alicante/alacant;38.34521000;-0.48099450
3;152;almoradí;38.10962500;-0.79200320
3;165;almudaina;38.76114590;-0.35386000
3;171;l'alqueria d'asnar;38.77234630;-0.42566380
3;187;altea;38.60031620;-0.04917080
3;190;aspe;38.34856840;-0.76941420
3;204;balones;38.73682620;-0.34205840
3;211;banyeres de mariola;38.71685340;-0.65587530
3;226;benasau;38.69114340;-0.34376170
3;232;beneixama;38.69995230;-0.76613940
3;247;benejúzar;38.07839080;-0.83844520
3;250;benferri;38.14062990;-0.96320330
3;263;beniarbeig;38.82311970;-0.00206530
3;279;beniardá;38.68372530;-0.21607120
3;285;beniarrés;38.81951950;-0.37827940
3;302;benidoleig;38.79386430;-0.02819630
3;319;benidorm;38.53704310;-0.12907710
3;324;benifallim;38.66279300;-0.40032070
3;330;benifato;38.67403030;-0.22994990
3;298;benigembla;38.75606150;-0.11022390
3;345;benijófar;38.07810420;-0.73795000
3;358;benilloba;38.70023430;-0.39042730
3;361;benillup;38.75347840;-0.37890570
3;377;benimantell;38.67456890;-0.20710910
3;383;benimarfull;38.77510370;-0.39348550
3;396;benimassot;38.74906570;-0.29236970
3;400;benimeli;38.82294600;-0.04172730
3;417;benissa;38.71626950;0.05335650
3;422;benitachell/el poble nou de benitatxell;38.73259930;0.14498790
3;438;biar;38.62969760;-0.76549740
3;443;bigastro;38.06303880;-0.89550430
3;456;bolulla;38.67621560;-0.11179290
3;469;busot;38.48482580;-0.41727110
3;494;callosa de segura;38.12413250;-0.87848290
3;481;callosa d'en sarrià;38.65132450;-0.12253420
3;475;calpe/calp;38.64659990;0.04553650
3;507;el campello;38.42891880;-0.39788710
3;514;campo de mirra/el camp de mirra;38.68670900;-0.77703790
3;529;cañada;38.67523820;-0.80985810
3;535;castalla;38.59518850;-0.67225060
3;540;castell de castells;38.75241760;-0.17483840
3;759;el castell de guadalest;38.67643860;-0.19861800
3;553;catral;38.16094800;-0.80149950
3;566;cocentaina;38.74228750;-0.43868850
3;572;confrides;38.68329340;-0.26855930
3;588;cox;38.14160300;-0.88705010
3;591;crevillent;38.24931210;-0.80960850
3;612;daya nueva;38.11315620;-0.75923780
3;627;daya vieja;38.10487750;-0.73870680
3;633;dénia;38.84040980;0.10866760
3;648;dolores;38.14065510;-0.76935400
3;651;elche/elx;38.26717650;-0.69521960
3;664;elda;38.47803410;-0.79046390
3;670;facheca;38.73501580;-0.26788790
3;686;famorca;38.73206050;-0.24639270
3;699;finestrat;38.56909250;-0.21073350
3;778;el fondó de les neus/hondón de las nieves;38.30864760;-0.85258970
3;703;formentera del segura;38.08561590;-0.74535060
3;725;gaianes;38.81155410;-0.41031620
3;710;gata de gorgos;38.77425130;0.08121240
3;731;gorga;38.72056240;-0.35609840
3;746;granja de rocamora;38.15253060;-0.89090730
3;762;guardamar del segura;38.08615330;-0.65125400
3;784;hondón de los frailes;38.27318940;-0.92763140
3;797;ibi;38.62551080;-0.57135210
3;801;jacarilla;38.06132560;-0.86861150
3;823;jávea/xàbia;38.78894660;0.16642410
3;839;jijona/xixona;38.54006360;-0.50777390
3;857;llíber;38.74279690;0.00636150
3;844;lorcha/l'orxa;38.84305420;-0.30996300
3;860;millena;38.73058080;-0.36376990
3;882;monforte del cid;38.38099420;-0.72918140
3;895;monóvar/monòver;38.43723840;-0.82943130
3;9037;los montesinos;38.02732240;-0.74343800
3;916;murla;38.76031020;-0.08294310
3;921;muro de alcoy;38.78103740;-0.43478870
3;909;mutxamel;38.41234960;-0.44324080
3;937;novelda;38.38530160;-0.76538570
3;942;la nucia;38.61434430;-0.12591850
3;955;ondara;38.82605020;0.01591960
3;968;onil;38.62605540;-0.67315910
3;974;orba;38.78033270;-0.06379780
3;993;orihuela;38.08398730;-0.94499110
3;980;orxeta;38.56359760;-0.26199730
3;1007;parcent;38.74552630;-0.06610970
3;1014;pedreguer;38.79388610;0.03455020
3;1029;pego;38.84323550;-0.11755280
3;1035;penàguila;38.67941610;-0.35900040
3;1040;petrer;38.47743940;-0.77425230
3;9021;pilar de la horadada;37.86538290;-0.79250810
3;1053;el pinós/pinoso;38.40111930;-1.04157740
3;1066;planes;38.78550140;-0.34453300
3;9016;els poblets;38.85390000;0.01805560
3;1072;polop;38.62263020;-0.12591120
3;605;quatretondeta;38.72365010;-0.31591350
3;1091;rafal;38.10397190;-0.84997430
3;1105;el ràfol d'almúnia;38.82032840;-0.05301590
3;1112;redován;38.11616410;-0.91072960
3;1127;relleu;38.58733220;-0.31104410
3;1133;rojales;38.08832610;-0.72425460
3;1148;la romana;38.36637380;-0.89646980
3;1151;sagra;38.81134360;-0.06572660
3;1164;salinas;38.51891230;-0.91212910
3;1186;san fulgencio;38.11421860;-0.71795570
3;9042;san isidro;38.17019630;-0.84019690
3;1203;san miguel de salinas;37.97993430;-0.78928570
3;1225;san vicente del raspeig/sant vicent del raspeig;38.39935150;-0.52410450
3;1170;sanet y negrals;38.81995440;-0.03454900
3;1199;sant joan d'alacant;38.39816930;-0.43453290
3;1210;santa pola;38.19235800;-0.55518240
3;1231;sax;38.53756650;-0.81806520
3;1246;sella;38.60861740;-0.27305760
3;1259;senija;38.72785720;0.04057630
3;1278;tàrbena;38.69571680;-0.10375970
3;1284;teulada;38.72880870;0.10357510
3;1297;tibi;38.52938390;-0.58309480
3;1301;tollos;38.75663820;-0.27476560
3;1318;tormos;38.80180540;-0.07225100
3;1323;torremanzanas/la torre de les maçanes;38.60916260;-0.42000430
3;1339;torrevieja;37.97747120;-0.68322710
3;1344;la vall d'alcalà;38.79444440;-0.25277780
3;1360;vall de gallinera;38.82222220;-0.22222220
3;1376;la vall de laguar;38.77568320;-0.12961330
3;1357;la vall d'ebo;38.80731710;-0.15703210
3;1382;el verger;38.84560400;0.00892300
3;1395;villajoyosa/la vila joiosa;38.50775030;-0.23261340
3;1409;villena;38.63634570;-0.86613890
3;818;xaló;38.73989140;-0.01207610
4;10;abla;37.14114460;-2.78010360
4;25;abrucena;37.13312120;-2.79707910
4;31;adra;36.74807110;-3.02252240
4;46;albánchez;37.28710240;-2.18116320
4;59;alboloduy;37.03327600;-2.62167150
4;62;albox;37.38978790;-2.14748300
4;78;alcolea;36.97448830;-2.96103820
4;84;alcóntar;37.33585240;-2.59694350
4;97;alcudia de monteagud;37.23598620;-2.26617350
4;101;alhabia;36.98930540;-2.58766700
4;118;alhama de almería;36.95742400;-2.57007460
4;123;alicún;36.96629980;-2.60199410
4;139;almería;36.84016320;-2.46790400
4;144;almócita;37.00235780;-2.79007090
4;157;alsodux;37.00199510;-2.59457910
4;160;antas;37.24516150;-1.91754280
4;176;arboleas;37.35025690;-2.07490240
4;182;armuña de almanzora;37.34969000;-2.41139590
4;195;bacares;37.26082840;-2.45476120
4;209;bayárcal;37.03116290;-2.99646880
4;216;bayarque;37.33090710;-2.43565960
4;221;bédar;37.18963980;-1.98189830
4;237;beires;37.01200250;-2.79092760
4;242;benahadux;36.92572120;-2.45581000
4;268;benitagla;37.23124320;-2.23910670
4;274;benizalón;37.21174660;-2.24168470
4;280;bentarique;36.98652060;-2.61942020
4;293;berja;36.84644020;-2.94942520
4;307;canjáyar;37.00973220;-2.73968110
4;314;cantoria;37.35259430;-2.19362630
4;329;carboneras;36.99658600;-1.89501170
4;335;castro de filabres;37.18463490;-2.43952420
4;366;chercos;37.26633280;-2.25789720
4;372;chirivel;37.59560450;-2.26483880
4;340;cóbdar;37.26198850;-2.21028260
4;353;cuevas del almanzora;37.29709290;-1.88147620
4;388;dalías;36.82120910;-2.87069650
4;9026;el ejido;36.77512930;-2.81273760
4;412;enix;36.87704130;-2.60210680
4;433;felix;36.86892350;-2.65792070
4;448;fines;37.35887500;-2.26296400
4;451;fiñana;37.17101280;-2.84067830
4;464;fondón;36.97941700;-2.85835580
4;470;gádor;36.95392830;-2.49293560
4;486;los gallardos;37.16947970;-1.94009900
4;499;garrucha;37.17925000;-1.82190070
4;502;gérgal;37.12069900;-2.53830520
4;519;huécija;36.96787690;-2.61143570
4;524;huércal de almería;36.88415170;-2.43597810
4;530;huércal-overa;37.39062310;-1.94368430
4;545;illar;36.98503720;-2.63930240
4;558;instinción;36.99315770;-2.65994470
4;561;laroya;37.29682150;-2.32948810
4;577;láujar de andarax;36.99383630;-2.88921980
4;583;líjar;37.29526940;-2.21992770
4;596;lubrín;37.21585560;-2.06705500
4;600;lucainena de las torres;37.04178830;-2.20070560
4;617;lúcar;37.39965030;-2.42707430
4;622;macael;37.33229830;-2.30487340
4;638;maría;37.71110230;-2.16579490
4;643;mojácar;37.13994590;-1.85132800
4;9032;la mojonera;36.75253730;-2.68815920
4;656;nacimiento;37.10497440;-2.64774000
4;669;níjar;36.96576120;-2.20650960
4;675;ohanes;37.03723320;-2.74516820
4;681;olula de castro;37.17610700;-2.47629670
4;694;olula del río;37.35211870;-2.29812110
4;708;oria;37.48503070;-2.29501830
4;715;padules;36.99884040;-2.77348200
4;720;partaloa;37.40604170;-2.22643360
4;736;paterna del río;37.02088080;-2.95308680
4;741;pechina;36.91666940;-2.44062490
4;754;pulpí;37.41183010;-1.74550170
4;767;purchena;37.34854710;-2.36155000
4;773;rágol;36.99564480;-2.68098910
4;789;rioja;36.94405860;-2.46242380
4;792;roquetas de mar;36.76427420;-2.61493470
4;806;santa cruz de marchena;37.01720280;-2.60376760
4;813;santa fe de mondújar;36.97506090;-2.53027950
4;828;senés;37.20457120;-2.34754370
4;834;serón;37.34366200;-2.50809000
4;849;sierro;37.32348240;-2.39852580
4;852;somontín;37.39139190;-2.38912690
4;865;sorbas;37.09849730;-2.12626900
4;871;suflí;37.33820110;-2.38952280
4;887;tabernas;37.04944670;-2.39268110
4;890;taberno;37.46729010;-2.07620500
4;904;tahal;37.22812720;-2.28500720
4;911;terque;36.98362420;-2.59731620
4;926;tíjola;37.34550720;-2.43943370
4;9011;las tres villas;37.13333330;-2.70000000
4;932;turre;37.15224940;-1.89489890
4;947;turrillas;37.03022380;-2.26411090
4;950;uleila del campo;37.18548380;-2.20380110
4;963;urrácal;37.39727870;-2.36483810
4;979;velefique;37.19375090;-2.40368720
4;985;vélez-blanco;37.69095210;-2.09568180
4;998;vélez-rubio;37.64802010;-2.07423190
4;1002;vera;37.24686290;-1.86823840
4;1019;viator;36.88963450;-2.42654140
4;1024;vícar;36.83145250;-2.64251540
4;1030;zurgena;37.34271430;-2.03958520
5;13;adanero;40.94591310;-4.60665950
5;28;la adrada;40.30150030;-4.63611770
5;52;albornos;40.83842490;-4.88137810
5;71;aldeanueva de santa cruz;40.38175500;-5.41943470
5;87;aldeaseca;41.04952430;-4.81743330
5;104;la aldehuela;40.41074360;-5.40899790
5;126;amavida;40.57333070;-5.06685380
5;132;el arenal;40.26487430;-5.08719690
5;147;arenas de san pedro;40.20871670;-5.09114070
5;150;arevalillo;40.58730700;-5.37057590
5;163;arévalo;41.06369830;-4.72007970
5;179;aveinte;40.78236940;-4.83734330
5;185;avellaneda;40.38856280;-5.38801390
5;198;ávila;40.65640860;-4.70042570
5;219;el barco de ávila;40.35711280;-5.52352120
5;224;el barraco;40.47519430;-4.64189000
5;230;barromán;41.06508930;-4.93139150
5;245;becedas;40.40503400;-5.63487070
5;258;becedillas;40.53734280;-5.32492380
5;261;bercial de zapardiel;41.04642520;-4.96930140
5;277;las berlanas;40.80298740;-4.76068590
5;296;bernuy-zapardiel;40.97598330;-4.94394520
5;300;berrocalejo de aragona;40.69415710;-4.59434410
5;338;blascomillán;40.80138440;-5.08869060
5;343;blasconuño de matacabras;41.12335570;-4.99019510
5;356;blascosancho;40.87781330;-4.63587920
5;369;el bohodón;40.91632810;-4.73006750
5;375;bohoyo;40.31495880;-5.44118550
5;381;bonilla de la sierra;40.53088600;-5.26495600
5;394;brabos;40.77847100;-4.93789680
5;408;bularros;40.72449200;-4.86504680
5;415;burgohondo;40.41368270;-4.78621510
5;420;cabezas de alambre;40.94035310;-4.84242600
5;436;cabezas del pozo;41.00153480;-4.95573430
5;441;cabezas del villar;40.71527180;-5.20975520
5;454;cabizuela;40.90103560;-4.80033500
5;467;canales;41.00327670;-4.90034920
5;473;candeleda;40.15509450;-5.23978370
5;489;cantiveros;40.95269600;-4.95444500
5;492;cardeñosa;40.74177320;-4.74526250
5;512;la carrera;40.34768420;-5.55462410
5;527;casas del puerto;40.52906010;-5.19816150
5;533;casasola;40.66873640;-4.82672610
5;548;casavieja;40.28105300;-4.76677870
5;551;casillas;40.32428400;-4.57236970
5;564;castellanos de zapardiel;41.08524450;-4.90980360
5;570;cebreros;40.45506750;-4.46471410
5;586;cepeda la mora;40.45760650;-5.04811660
5;678;chamartín;40.70155810;-4.95811890
5;599;cillán;40.70497810;-4.97822810
5;603;cisla;40.96484710;-5.01218960
5;610;la colilla;40.64729850;-4.76652100
5;625;collado de contreras;40.88665370;-4.92786280
5;631;collado del mirón;40.55279440;-5.35388600
5;646;constanzana;40.93853720;-4.87439850
5;659;crespos;40.87340900;-4.96972820
5;662;cuevas del valle;40.29243770;-5.01054610
5;9035;diego del carpio;40.66250000;-5.34083330
5;697;donjimeno;40.95966090;-4.84506670
5;701;donvidas;41.08921660;-4.80794140
5;723;espinosa de los caballeros;41.00934760;-4.65081700
5;739;flores de ávila;40.93461950;-5.07815180
5;744;fontiveros;40.93059620;-4.96788560
5;757;fresnedilla;40.23156650;-4.62168730
5;760;el fresno;40.61370690;-4.75742580
5;776;fuente el saúz;40.97906690;-4.91045830
5;782;fuentes de año;41.01747870;-4.89761380
5;795;gallegos de altamiros;40.70929190;-4.89914380
5;809;gallegos de sobrinos;40.71639440;-5.11190240
5;816;garganta del villar;40.45006980;-5.10552830
5;821;gavilanes;40.27751460;-4.85111340
5;837;gemuño;40.59290680;-4.78209860
5;855;gil garcía;40.29816860;-5.59330360
5;842;gilbuena;40.41522160;-5.60530540
5;868;gimialcón;40.87731170;-5.12235360
5;874;gotarrendura;40.82674490;-4.73921460
5;880;grandes y san martín;40.75497620;-4.95785090
5;893;guisando;40.22250200;-5.14083260
5;907;gutierre-muñoz;40.98325210;-4.63857850
5;929;hernansancho;40.85752400;-4.72942420
5;935;herradón de pinares;40.57638890;-4.53138890
5;940;herreros de suso;40.80198880;-5.03830180
5;953;higuera de las dueñas;40.23774910;-4.60123520
5;966;la hija de dios;40.53143740;-4.96574930
5;972;la horcajada;40.43745460;-5.46658250
5;991;horcajo de las torres;41.06509760;-5.09080470
5;1005;el hornillo;40.24966570;-5.10417490
5;1027;el hoyo de pinares;40.50175550;-4.42235900
5;1012;hoyocasero;40.39885870;-4.97590330
5;1033;hoyorredondo;40.46219280;-5.40997550
5;1064;hoyos de miguel muñoz;40.39285960;-5.06712010
5;1048;hoyos del collado;40.35941540;-5.20117360
5;1051;hoyos del espino;40.35725840;-5.17352510
5;1070;hurtumpascual;40.69209050;-5.11250740
5;1086;junciana;40.41013960;-5.55767420
5;1099;langa;41.00770940;-4.85951960
5;1103;lanzahíta;40.20398310;-4.93714250
5;1131;los llanos de tormes;40.32849170;-5.50020420
5;1125;el losar del barco;40.39238250;-5.53931550
5;1146;madrigal de las altas torres;41.08943640;-4.99876740
5;1159;maello;40.81118540;-4.50879950
5;1162;malpartida de corneja;40.52113150;-5.35121210
5;1178;mamblas;41.01953310;-5.01120830
5;1184;mancera de arriba;40.79101950;-5.14720760
5;1197;manjabálago;40.66429700;-5.07616650
5;1201;marlín;40.71137090;-4.82978200
5;1218;martiherrero;40.67412300;-4.78177780
5;1223;martínez;40.63085890;-5.34836100
5;1239;mediana de voltoya;40.70069800;-4.56391880
5;1244;medinilla;40.43935160;-5.61762470
5;1257;mengamuñoz;40.49998470;-4.99990790
5;1260;mesegar de corneja;40.50271300;-5.30149990
5;1276;mijares;40.29746890;-4.83667670
5;1282;mingorría;40.75071770;-4.66542240
5;1295;el mirón;40.53178950;-5.40520530
5;1309;mironcillo;40.55497420;-4.82557560
5;1316;mirueña de los infanzones;40.73749310;-5.09071280
5;1321;mombeltrán;40.25991870;-5.01776960
5;1337;monsalupe;40.76863360;-4.78102590
5;1342;moraleja de matacabras;41.10721360;-4.95732570
5;1355;muñana;40.59051090;-5.01497790
5;1368;muñico;40.70656770;-5.02665840
5;1380;muñogalindo;40.60279770;-4.90054640
5;1393;muñogrande;40.82127100;-4.92205220
5;1407;muñomer del peco;40.85851140;-4.88038490
5;1414;muñopepe;40.63546430;-4.81822810
5;1429;muñosancho;40.92184370;-5.03589340
5;1435;muñotello;40.54302040;-5.04077710
5;1440;narrillos del álamo;40.56697450;-5.46686190
5;1453;narrillos del rebollar;40.66433390;-4.96475920
5;1491;narros de saldueña;40.87523870;-4.86953380
5;1472;narros del castillo;40.85886430;-5.05959730
5;1488;narros del puerto;40.54157640;-4.99190260
5;1526;nava de arévalo;40.97843150;-4.77598810
5;1532;nava del barco;40.29251870;-5.54021320
5;1511;navacepedilla de corneja;40.48593440;-5.18451270
5;1547;navadijos;40.42565540;-5.08356030
5;1550;navaescurial;40.47200880;-5.27782480
5;1563;navahondilla;40.32642110;-4.49595520
5;1579;navalacruz;40.44015450;-4.93251480
5;1585;navalmoral;40.45965210;-4.76859930
5;1598;navalonguilla;40.27821790;-5.50181400
5;1602;navalosa;40.40134390;-4.93145530
5;1619;navalperal de pinares;40.59453500;-4.41084260
5;1624;navalperal de tormes;40.35288080;-5.30055620
5;1630;navaluenga;40.41095560;-4.70768550
5;1645;navaquesera;40.42503540;-4.90870600
5;1658;navarredonda de gredos;40.36238770;-5.13352010
5;1661;navarredondilla;40.45349040;-4.82120700
5;1677;navarrevisca;40.36425810;-4.89544000
5;1683;las navas del marqués;40.60315530;-4.32633650
5;1696;navatalgordo;40.41557750;-4.87215200
5;1700;navatejares;40.33570860;-5.53087300
5;1717;neila de san miguel;40.42363330;-5.65173370
5;1722;niharra;40.58939770;-4.83969090
5;1738;ojos-albos;40.70648030;-4.51649520
5;1743;orbita;40.99851400;-4.64750030
5;1756;el oso;40.84168980;-4.77042900
5;1769;padiernos;40.62110200;-4.84512340
5;1775;pajares de adaja;40.92365060;-4.64044960
5;1781;palacios de goda;41.11710090;-4.78386050
5;1794;papatrigo;40.86781970;-4.83467660
5;1808;el parral;40.79729670;-4.99044080
5;1815;pascualcobo;40.65697510;-5.27688430
5;1820;pedro bernardo;40.24370050;-4.91154830
5;1836;pedro-rodríguez;40.93683880;-4.78484470
5;1841;peguerinos;40.62728480;-4.23272750
5;1854;peñalba de ávila;40.77176360;-4.74735920
5;1867;piedrahíta;40.46335300;-5.32742790
5;1873;piedralaves;40.31735480;-4.69809020
5;1889;poveda;40.56689780;-5.07969820
5;1892;poyales del hoyo;40.17289500;-5.16627880
5;1906;pozanco;40.80139550;-4.66711040
5;1913;pradosegar;40.55082840;-5.07121270
5;1928;puerto castilla;40.28953460;-5.62999430
5;1934;rasueros;41.02320590;-5.07433090
5;1949;riocabado;40.83044260;-4.80368590
5;1952;riofrío;40.54721530;-4.77715170
5;1965;rivilla de barajas;40.90130150;-4.98792910
5;1971;salobral;40.61165210;-4.81104380
5;1987;salvadiós;40.87699710;-5.09636530
5;1990;san bartolomé de béjar;40.40808010;-5.66287760
5;2004;san bartolomé de corneja;40.49293350;-5.38523390
5;2011;san bartolomé de pinares;40.54251070;-4.53961240
5;2063;san esteban de los patos;40.74583510;-4.62488930
5;2085;san esteban de zapardiel;41.09299920;-4.90095090
5;2079;san esteban del valle;40.27536420;-4.98008560
5;2098;san garcía de ingelmos;40.76964110;-5.11632190
5;9014;san juan de gredos;40.36386660;-5.23710870
5;2102;san juan de la encinilla;40.82997310;-4.83849770
5;2119;san juan de la nava;40.47902600;-4.68214070
5;2124;san juan del molinillo;40.45937640;-4.81823530
5;2130;san juan del olmo;40.65269750;-5.04976630
5;2145;san lorenzo de tormes;40.37024920;-5.48814970
5;2158;san martín de la vega del alberche;40.43062160;-5.15674570
5;2161;san martín del pimpollar;40.36848420;-5.05560390
5;2177;san miguel de corneja;40.48679680;-5.28744770
5;2183;san miguel de serrezuela;40.67038350;-5.28745710
5;2196;san pascual;40.88227180;-4.75608600
5;2200;san pedro del arroyo;40.80068950;-4.87089640
5;2315;san vicente de arévalo;40.96770420;-4.79997910
5;2047;sanchidrián;40.89337820;-4.58125680
5;2050;sanchorreja;40.66480420;-4.91531920
5;2222;santa cruz de pinares;40.54183070;-4.57962980
5;2217;santa cruz del valle;40.25078220;-5.00367220
5;2269;santa maría de los caballeros;40.38877630;-5.45169580
5;2243;santa maría del arroyo;40.59944200;-4.92225790
5;2256;santa maría del berrocal;40.50954040;-5.40622250
5;9029;santa maría del cubillo;40.74250000;-4.47222220
5;2275;santa maría del tiétar;40.30388810;-4.55552560
5;2281;santiago del collado;40.43356370;-5.35655820
